,Wind,Day,Temp
0,0.3,0.0,0.2682926829268293
1,0.33157894736842103,0.03333333333333333,0.3902439024390244
2,0.5736842105263158,0.06666666666666668,0.4390243902439024
3,0.5157894736842106,0.1,0.14634146341463414
4,0.6631578947368422,0.13333333333333333,0.0
5,0.6947368421052632,0.16666666666666666,0.24390243902439024
6,0.3631578947368421,0.2,0.2195121951219512
7,0.636842105263158,0.2333333333333333,0.07317073170731707
8,0.3631578947368421,0.3,0.3170731707317073
9,0.2736842105263158,0.3333333333333333,0.4390243902439024
10,0.42105263157894735,0.3666666666666665,0.3170731707317073
11,0.3947368421052631,0.4,0.24390243902439024
12,0.4842105263157896,0.43333333333333335,0.2926829268292683
13,0.6052631578947368,0.4666666666666667,0.04878048780487805
14,0.5157894736842106,0.5,0.1951219512195122
15,0.5421052631578948,0.5333333333333333,0.24390243902439024
16,0.8789473684210526,0.5666666666666667,0.024390243902439025
17,0.5157894736842106,0.6,0.2926829268292683
18,0.42105263157894735,0.6333333333333333,0.14634146341463414
19,0.42105263157894735,0.6666666666666666,0.07317073170731707
20,0.7842105263157896,0.7,0.4146341463414634
21,0.42105263157894735,0.7333333333333333,0.12195121951219512
22,0.5421052631578948,0.7666666666666667,0.12195121951219512
23,0.7842105263157896,0.8,0.024390243902439025
24,0.6947368421052632,0.8333333333333334,0.04878048780487805
25,0.33157894736842103,0.8666666666666667,0.024390243902439025
26,0.5421052631578948,0.9,0.2682926829268293
27,0.6947368421052632,0.9333333333333332,0.6097560975609756
28,0.21052631578947367,0.9666666666666668,0.5609756097560976
29,0.3,1.0,0.4878048780487805
30,0.3631578947368421,0.0,0.5365853658536586
31,0.42105263157894735,0.03333333333333333,0.4390243902439024
32,0.7578947368421054,0.06666666666666668,0.2682926829268293
33,0.3947368421052631,0.1,0.6829268292682927
34,0.3631578947368421,0.13333333333333333,0.7073170731707317
35,0.6631578947368422,0.16666666666666666,0.5609756097560976
36,0.42105263157894735,0.2,0.6341463414634146
37,0.2736842105263158,0.2333333333333333,0.7560975609756098
38,0.636842105263158,0.26666666666666666,0.8292682926829268
39,0.5157894736842106,0.3,0.7560975609756098
40,0.4842105263157896,0.3333333333333333,0.902439024390244
41,0.3947368421052631,0.3666666666666665,0.8780487804878049
42,0.33157894736842103,0.4,0.6341463414634146
43,0.636842105263158,0.43333333333333335,0.5853658536585366
44,0.5157894736842106,0.4666666666666667,0.5609756097560976
45,0.6947368421052632,0.5,0.5121951219512195
46,1.0,0.5333333333333333,0.3902439024390244
47,0.3947368421052631,0.5666666666666667,0.2195121951219512
48,0.5157894736842106,0.6,0.4146341463414634
49,0.4526315789473685,0.6333333333333333,0.4878048780487805
50,0.2421052631578947,0.6666666666666666,0.5121951219512195
51,0.0,0.7,0.4878048780487805
52,0.1526315789473684,0.7333333333333333,0.4878048780487805
53,0.2421052631578947,0.7666666666666667,0.4878048780487805
54,0.33157894736842103,0.8,0.4634146341463415
55,0.33157894736842103,0.8333333333333334,0.5365853658536586
56,0.4526315789473685,0.8666666666666667,0.4146341463414634
57,0.5157894736842106,0.9,0.5853658536585366
58,0.6947368421052632,0.9333333333333332,0.5121951219512195
59,0.33157894736842103,0.9666666666666668,0.6585365853658537
60,0.1263157894736842,0.0,0.6829268292682927
61,0.3947368421052631,0.03333333333333333,0.7073170731707317
62,0.3947368421052631,0.06666666666666668,0.6097560975609756
63,0.4842105263157896,0.1,0.6829268292682927
64,0.1526315789473684,0.13333333333333333,0.6585365853658537
65,0.4842105263157896,0.16666666666666666,0.6585365853658537
66,0.1789473684210526,0.2,0.7804878048780488
67,0.2421052631578947,0.2333333333333333,0.8780487804878049
68,0.21052631578947367,0.26666666666666666,0.8780487804878049
69,0.3,0.3,0.8048780487804879
70,0.3631578947368421,0.3333333333333333,0.6341463414634146
71,0.6631578947368422,0.3666666666666665,0.4146341463414634
72,0.6947368421052632,0.4,0.6097560975609756
73,0.6947368421052632,0.43333333333333335,0.8536585365853658
74,0.6631578947368422,0.4666666666666667,0.5853658536585366
75,0.2736842105263158,0.5,0.6097560975609756
76,0.4526315789473685,0.5333333333333333,0.6341463414634146
77,0.2421052631578947,0.5666666666666667,0.6829268292682927
78,0.1789473684210526,0.6,0.7560975609756098
79,0.5157894736842106,0.6333333333333333,0.7073170731707317
80,0.2736842105263158,0.6666666666666666,0.4390243902439024
81,0.42105263157894735,0.7,0.6097560975609756
82,0.5157894736842106,0.7333333333333333,0.6341463414634146
83,0.3631578947368421,0.7666666666666667,0.7317073170731707
84,0.33157894736842103,0.8,0.7073170731707317
85,0.3631578947368421,0.8333333333333334,0.6341463414634146
86,0.5421052631578948,0.8666666666666667,0.7317073170731707
87,0.3,0.9,0.7804878048780488
88,0.3,0.9333333333333332,0.7317073170731707
89,0.3,0.9666666666666668,0.6585365853658537
90,0.3947368421052631,1.0,0.6097560975609756
91,0.2736842105263158,0.0,0.6097560975609756
92,0.636842105263158,0.03333333333333333,0.6097560975609756
93,0.3,0.06666666666666668,0.6341463414634146
94,0.2736842105263158,0.1,0.7317073170731707
95,0.3,0.13333333333333333,0.7073170731707317
96,0.1526315789473684,0.16666666666666666,0.7560975609756098
97,0.12105263157894736,0.2,0.8048780487804879
98,0.4526315789473685,0.2333333333333333,0.8292682926829268
99,0.33157894736842103,0.26666666666666666,0.8292682926829268
100,0.3631578947368421,0.3,0.8780487804878049
101,0.5157894736842106,0.3333333333333333,0.7317073170731707
102,0.5157894736842106,0.3666666666666665,0.7317073170731707
103,0.5157894736842106,0.4,0.6341463414634146
104,0.42105263157894735,0.43333333333333335,0.5853658536585366
105,0.5157894736842106,0.4666666666666667,0.5609756097560976
106,0.4526315789473685,0.5,0.5121951219512195
107,0.2421052631578947,0.5333333333333333,0.5609756097560976
108,0.3,0.5666666666666667,0.4878048780487805
109,0.4842105263157896,0.6,0.5365853658536586
110,0.4526315789473685,0.6333333333333333,0.5365853658536586
111,0.7263157894736842,0.6666666666666666,0.5121951219512195
112,0.6631578947368422,0.7,0.3902439024390244
113,0.5736842105263158,0.7333333333333333,0.4634146341463415
114,0.42105263157894735,0.7666666666666667,0.5609756097560976
115,0.08947368421052633,0.8,0.6097560975609756
116,0.33157894736842103,0.8333333333333334,0.7317073170731707
117,0.21052631578947367,0.8666666666666667,0.7804878048780488
118,0.42105263157894735,0.9,1.0
119,0.03157894736842105,0.9333333333333332,0.9268292682926828
120,0.2421052631578947,0.9666666666666668,0.975609756097561
121,0.2421052631578947,1.0,0.9268292682926828
122,0.2736842105263158,0.0,0.8536585365853658
123,0.1789473684210526,0.03333333333333333,0.8780487804878049
124,0.05789473684210525,0.06666666666666668,0.902439024390244
125,0.1526315789473684,0.1,0.902439024390244
126,0.3,0.13333333333333333,0.7560975609756098
127,0.7263157894736842,0.16666666666666666,0.6829268292682927
128,0.4842105263157896,0.2,0.5853658536585366
129,0.4526315789473685,0.2333333333333333,0.5365853658536586
130,0.4842105263157896,0.26666666666666666,0.4634146341463415
131,0.42105263157894735,0.3,0.4146341463414634
132,0.6947368421052632,0.3333333333333333,0.6097560975609756
133,0.7263157894736842,0.3666666666666665,0.4878048780487805
134,0.2421052631578947,0.4,0.5121951219512195
135,0.4842105263157896,0.43333333333333335,0.36585365853658536
136,0.5157894736842106,0.4666666666666667,0.36585365853658536
137,0.2736842105263158,0.5,0.5365853658536586
138,0.636842105263158,0.5333333333333333,0.2682926829268293
139,0.4526315789473685,0.5666666666666667,0.4878048780487805
140,0.4526315789473685,0.6,0.2926829268292683
141,0.33157894736842103,0.6333333333333333,0.6341463414634146
142,0.5736842105263158,0.6666666666666666,0.1951219512195122
143,0.3947368421052631,0.7,0.36585365853658536
144,0.4526315789473685,0.7333333333333333,0.6097560975609756
145,0.4526315789473685,0.7666666666666667,0.3170731707317073
146,0.7842105263157896,0.8,0.17073170731707318
147,0.2736842105263158,0.8333333333333334,0.3414634146341464
148,0.6052631578947368,0.8666666666666667,0.5121951219512195
149,0.6631578947368422,0.9,0.4634146341463415
150,0.33157894736842103,0.9333333333333332,0.4878048780487805
151,0.5157894736842106,0.9666666666666668,0.2926829268292683
152,0.3,0.0,0.2682926829268293
153,0.2736842105263158,0.8333333333333334,0.3414634146341464
154,0.6052631578947368,0.8666666666666667,0.5121951219512195
155,0.6631578947368422,0.9,0.4634146341463415
156,0.33157894736842103,0.9333333333333332,0.4878048780487805
